epoch,lambda_a,loss_rec,loss_ssim,loss_edge,loss_adv_g,loss_g,loss_d,val_psnr,val_bdice
181,0.02,0.035960838775356684,0.06548148295060344,0.05003079927555872,0.4871226006896754,0.33264462242850135,0.009569427864025207,27.134997458685014,0.7241087735054039
182,0.02,0.03593054791196383,0.0656005894695012,0.048786213202288695,0.4997920767016654,0.3327218533387077,0.0002236172185139433,27.094068606694538,0.7258715879704271
183,0.02,0.035980325255660826,0.06553594741818479,0.04816697488500399,0.49080922564269563,0.33202378757279866,0.006759111498764499,27.09072796503703,0.7209771649823302
184,0.02,0.03590946887572208,0.06536327013258715,0.0496481282437116,0.4966351036571528,0.3321193157357601,0.002466111469734609,27.072725296020508,0.7228213247089159
185,0.02,0.03597792158687347,0.06553687798788367,0.04767915102315572,0.4830328369753349,0.3316256653136798,0.012348431615991171,27.068221001397994,0.7218944480021795
186,0.02,0.03588592927277523,0.06543260602871921,0.04771405851373272,0.4985718898058228,0.3314448210145653,0.0010894925301056695,27.0662168434688,0.7218464928723517
187,0.02,0.035906945490063034,0.0656057038563111,0.04741415706601384,0.49975163484141777,0.33203187166121756,0.0002313013580628306,27.12614589645749,0.7239892958175569
188,0.02,0.03589395963339874,0.065538590118502,0.049535482358232755,0.49989750404862593,0.3328140112424129,0.00022109656103362936,27.10142227581569,0.7228114422233332
189,0.02,0.035904009360820055,0.06562325001157222,0.047297901265468185,0.49979695971429783,0.3320418991683246,0.00030577885117432795,27.12718821707226,0.7225492243610677
190,0.02,0.03591487529164139,0.06528942595482996,0.04802469599543371,0.4999028182885363,0.33108298306482553,0.0002550848871257769,27.09609574363345,0.7218679872651895
191,0.02,0.0359301241545274,0.0654175522711146,0.045414487814299596,0.49991674278919424,0.3303059113558626,0.000222244031844225,27.049537658691406,0.7242897481081032
192,0.02,0.03587545103726596,0.06555727319995852,0.04726788022389993,0.49996436138947803,0.3317377715668394,0.0001890073863937012,27.11644476935977,0.7212208300119355
193,0.02,0.03589593305948152,0.06551373422535595,0.045997063059432304,0.4839518763297158,0.33062843908612455,0.013076995928828656,27.161388669695175,0.7248500099494344
194,0.02,0.035852072528198616,0.06519027625679644,0.04617649187399596,0.49792947270284316,0.3296600126745202,0.0017261089917793224,26.987311726524716,0.7281605516161237
195,0.02,0.036047340020618955,0.06541301169684224,0.04641207034638437,0.49982925002302275,0.33090200689406,0.00017591268659934432,27.062878608703613,0.7208727254044442
196,0.02,0.035987671863496155,0.06569743536496557,0.04543991968457172,0.4798792850157051,0.3310949587401392,0.015618550771706593,27.068739550454275,0.7226866426922026
197,0.02,0.03585745664675994,0.06543568172888635,0.04423781052694051,0.49753595939996015,0.3296698076636904,0.0019660230053269666,27.016640288489207,0.7253163295487562
198,0.02,0.035822001046788884,0.06502941398600393,0.04718740795197423,0.4994436379549277,0.3295222328128316,0.00043200123954859336,27.08504022870745,0.7228971313507784
199,0.02,0.035879349345092064,0.06536023058348456,0.04479869397769517,0.4998735712610022,0.32971708987751147,0.0001607268024860882,27.176400479816255,0.7208966054022312
200,0.02,0.03591974971843136,0.06534425830502526,0.04587767942674875,0.48463375919097423,0.32992829773982946,0.012578630677199082,27.027020170575096,0.7202026175246352
